20.0,19.529915,19.05983,18.589745,18.119658,17.649572,17.179487,16.709402,16.239317,15.769231,15.42735,15.2136755,15.0,14.7863245,14.57265,14.230769,13.760684,13.290598,12.820513,12.350428,11.880342,11.410256,10.940171,10.470085,10.0
20.0,19.529915,19.05983,18.589745,18.119658,17.649572,17.179487,16.709402,16.239317,15.769231,15.42735,15.2136755,15.0,14.7863245,14.57265,14.230769,13.760684,13.290598,12.820513,12.350428,11.880342,11.410256,10.940171,10.470085,10.0
20.0,19.529915,19.05983,18.589743,18.119658,17.649572,17.179487,16.709402,16.239317,15.769231,15.42735,15.2136755,15.0,14.7863245,14.57265,14.230769,13.760684,13.290598,12.820513,12.350428,11.880342,11.410256,10.940171,10.470085,10.0
20.0,19.529915,19.05983,18.589743,18.119658,17.649572,17.179487,16.709402,16.239317,15.769231,15.42735,15.2136755,15.0,14.7863245,14.572649,14.230769,13.760684,13.290598,12.820513,12.350428,11.880342,11.410256,10.940171,10.470085,10.0
20.0,19.529915,19.05983,18.589743,18.119658,17.649572,17.179487,16.709402,16.239317,15.769231,15.42735,15.2136755,15.0,14.7863245,14.572649,14.230769,13.760684,13.290598,12.820513,12.350428,11.880342,11.410256,10.940171,10.470085,10.0
20.0,19.529915,19.05983,18.589743,18.119658,17.649572,17.179487,16.709402,16.239317,15.769231,15.42735,15.2136755,15.0,14.7863245,14.57265,14.230769,13.760684,13.290598,12.820513,12.350428,11.880342,11.410256,10.940171,10.470085,10.0
20.0,19.529915,19.05983,18.589743,18.119658,17.649572,17.179487,16.709402,16.239317,15.769231,15.42735,15.2136755,15.0,14.7863245,14.57265,14.230769,13.760684,13.290598,12.820513,12.350428,11.880342,11.410256,10.940171,10.470085,10.0
20.0,19.529915,19.05983,18.589743,18.119658,17.649572,17.179487,16.709402,16.239317,15.769231,15.42735,15.2136755,15.0,14.7863245,14.57265,14.230769,13.760684,13.290598,12.820513,12.350428,11.880342,11.410256,10.940171,10.470085,10.0
20.0,19.529915,19.05983,18.589743,18.119658,17.649572,17.179487,16.709402,16.239317,15.769231,15.42735,15.2136755,15.0,14.7863245,14.57265,14.230769,13.760684,13.290598,12.820513,12.350428,11.880342,11.410256,10.940171,10.470085,10.0
20.0,19.529915,19.05983,18.589743,18.119658,17.649572,17.179487,16.709402,16.239317,15.769231,15.42735,15.2136755,15.0,14.7863245,14.57265,14.230769,13.760684,13.290598,12.820513,12.350428,11.880342,11.410256,10.940171,10.470085,10.0
